index,query_id,score,relevant,id,file_id,table_id,model
134,4,0.1,False,2409.08498v1_S1.T1,2409.08498v1,S1.T1,gemini1_5
134,5,0.1,False,2409.08498v1_S1.T1,2409.08498v1,S1.T1,gemini1_5
134,6,0.0,False,2409.08498v1_S1.T1,2409.08498v1,S1.T1,gemini1_5
134,7,0.0,False,2409.08498v1_S1.T1,2409.08498v1,S1.T1,gemini1_5
134,8,0.1,False,2409.08498v1_S1.T1,2409.08498v1,S1.T1,gemini1_5
134,9,0.1,False,2409.08498v1_S1.T1,2409.08498v1,S1.T1,gemini1_5
134,10,0.1,False,2409.08498v1_S1.T1,2409.08498v1,S1.T1,gemini1_5
135,1,0.1,False,2409.08498v1_S4.T2,2409.08498v1,S4.T2,gemini1_5
135,2,0.0,False,2409.08498v1_S4.T2,2409.08498v1,S4.T2,gemini1_5
135,3,0.1,False,2409.08498v1_S4.T2,2409.08498v1,S4.T2,gemini1_5
135,4,0.0,False,2409.08498v1_S4.T2,2409.08498v1,S4.T2,gemini1_5
135,5,0.1,False,2409.08498v1_S4.T2,2409.08498v1,S4.T2,gemini1_5
135,6,0.1,False,2409.08498v1_S4.T2,2409.08498v1,S4.T2,gemini1_5
135,7,0.1,False,2409.08498v1_S4.T2,2409.08498v1,S4.T2,gemini1_5
135,8,0.1,False,2409.08498v1_S4.T2,2409.08498v1,S4.T2,gemini1_5
135,9,0.8,True,2409.08498v1_S4.T2,2409.08498v1,S4.T2,gemini1_5
135,10,0.1,False,2409.08498v1_S4.T2,2409.08498v1,S4.T2,gemini1_5
136,1,0.1,False,2409.08498v1_S4.T3,2409.08498v1,S4.T3,gemini1_5
136,2,0.0,False,2409.08498v1_S4.T3,2409.08498v1,S4.T3,gemini1_5
136,3,0.1,False,2409.08498v1_S4.T3,2409.08498v1,S4.T3,gemini1_5
136,4,0.1,False,2409.08498v1_S4.T3,2409.08498v1,S4.T3,gemini1_5
136,5,0.0,False,2409.08498v1_S4.T3,2409.08498v1,S4.T3,gemini1_5
136,6,0.1,False,2409.08498v1_S4.T3,2409.08498v1,S4.T3,gemini1_5
136,7,0.0,False,2409.08498v1_S4.T3,2409.08498v1,S4.T3,gemini1_5
136,8,0.1,False,2409.08498v1_S4.T3,2409.08498v1,S4.T3,gemini1_5
136,9,0.1,False,2409.08498v1_S4.T3,2409.08498v1,S4.T3,gemini1_5
136,10,0.0,False,2409.08498v1_S4.T3,2409.08498v1,S4.T3,gemini1_5
137,1,0.1,False,2409.08498v1_S4.T4,2409.08498v1,S4.T4,gemini1_5
137,2,0.0,False,2409.08498v1_S4.T4,2409.08498v1,S4.T4,gemini1_5
137,3,0.1,False,2409.08498v1_S4.T4,2409.08498v1,S4.T4,gemini1_5
137,4,0.0,False,2409.08498v1_S4.T4,2409.08498v1,S4.T4,gemini1_5
137,5,0.1,False,2409.08498v1_S4.T4,2409.08498v1,S4.T4,gemini1_5
137,6,0.1,False,2409.08498v1_S4.T4,2409.08498v1,S4.T4,gemini1_5
137,7,0.1,False,2409.08498v1_S4.T4,2409.08498v1,S4.T4,gemini1_5
137,8,0.1,False,2409.08498v1_S4.T4,2409.08498v1,S4.T4,gemini1_5
137,9,0.1,False,2409.08498v1_S4.T4,2409.08498v1,S4.T4,gemini1_5
137,10,0.1,False,2409.08498v1_S4.T4,2409.08498v1,S4.T4,gemini1_5
138,1,0.1,False,2409.08498v1_S5.T5,2409.08498v1,S5.T5,gemini1_5
138,2,0.0,False,2409.08498v1_S5.T5,2409.08498v1,S5.T5,gemini1_5
138,3,0.1,False,2409.08498v1_S5.T5,2409.08498v1,S5.T5,gemini1_5
138,4,0.1,False,2409.08498v1_S5.T5,2409.08498v1,S5.T5,gemini1_5
138,5,0.8,True,2409.08498v1_S5.T5,2409.08498v1,S5.T5,gemini1_5
138,6,0.1,False,2409.08498v1_S5.T5,2409.08498v1,S5.T5,gemini1_5
138,7,0.1,False,2409.08498v1_S5.T5,2409.08498v1,S5.T5,gemini1_5
138,8,0.1,False,2409.08498v1_S5.T5,2409.08498v1,S5.T5,gemini1_5
138,9,0.8,True,2409.08498v1_S5.T5,2409.08498v1,S5.T5,gemini1_5
138,10,0.1,False,2409.08498v1_S5.T5,2409.08498v1,S5.T5,gemini1_5
139,1,0.1,False,2409.08498v1_S5.T6,2409.08498v1,S5.T6,gemini1_5
139,2,0.0,False,2409.08498v1_S5.T6,2409.08498v1,S5.T6,gemini1_5
139,3,0.1,False,2409.08498v1_S5.T6,2409.08498v1,S5.T6,gemini1_5
139,4,0.0,False,2409.08498v1_S5.T6,2409.08498v1,S5.T6,gemini1_5
139,5,0.1,False,2409.08498v1_S5.T6,2409.08498v1,S5.T6,gemini1_5
139,6,0.1,False,2409.08498v1_S5.T6,2409.08498v1,S5.T6,gemini1_5
139,7,0.1,False,2409.08498v1_S5.T6,2409.08498v1,S5.T6,gemini1_5
139,8,0.1,False,2409.08498v1_S5.T6,2409.08498v1,S5.T6,gemini1_5
139,9,0.1,False,2409.08498v1_S5.T6,2409.08498v1,S5.T6,gemini1_5
139,10,0.0,False,2409.08498v1_S5.T6,2409.08498v1,S5.T6,gemini1_5
140,1,0.1,False,2409.08498v1_S5.T7,2409.08498v1,S5.T7,gemini1_5
140,2,0.0,False,2409.08498v1_S5.T7,2409.08498v1,S5.T7,gemini1_5
140,3,0.1,False,2409.08498v1_S5.T7,2409.08498v1,S5.T7,gemini1_5
140,4,0.1,False,2409.08498v1_S5.T7,2409.08498v1,S5.T7,gemini1_5
140,5,0.7,True,2409.08498v1_S5.T7,2409.08498v1,S5.T7,gemini1_5
140,6,0.1,False,2409.08498v1_S5.T7,2409.08498v1,S5.T7,gemini1_5
140,7,0.1,False,2409.08498v1_S5.T7,2409.08498v1,S5.T7,gemini1_5
140,8,0.1,False,2409.08498v1_S5.T7,2409.08498v1,S5.T7,gemini1_5
140,9,0.8,True,2409.08498v1_S5.T7,2409.08498v1,S5.T7,gemini1_5
140,10,0.1,False,2409.08498v1_S5.T7,2409.08498v1,S5.T7,gemini1_5
141,1,0.1,False,2409.08498v1_S5.T8,2409.08498v1,S5.T8,gemini1_5
141,2,0.0,False,2409.08498v1_S5.T8,2409.08498v1,S5.T8,gemini1_5
141,3,0.1,False,2409.08498v1_S5.T8,2409.08498v1,S5.T8,gemini1_5
141,4,0.0,False,2409.08498v1_S5.T8,2409.08498v1,S5.T8,gemini1_5
141,5,0.8,True,2409.08498v1_S5.T8,2409.08498v1,S5.T8,gemini1_5
141,6,0.1,False,2409.08498v1_S5.T8,2409.08498v1,S5.T8,gemini1_5
141,7,0.1,False,2409.08498v1_S5.T8,2409.08498v1,S5.T8,gemini1_5
141,8,0.1,False,2409.08498v1_S5.T8,2409.08498v1,S5.T8,gemini1_5
141,9,0.1,False,2409.08498v1_S5.T8,2409.08498v1,S5.T8,gemini1_5
141,10,0.1,False,2409.08498v1_S5.T8,2409.08498v1,S5.T8,gemini1_5
142,1,0.1,False,2409.08498v1_S5.T10,2409.08498v1,S5.T10,gemini1_5
142,2,0.0,False,2409.08498v1_S5.T10,2409.08498v1,S5.T10,gemini1_5
142,3,0.1,False,2409.08498v1_S5.T10,2409.08498v1,S5.T10,gemini1_5
142,4,0.1,False,2409.08498v1_S5.T10,2409.08498v1,S5.T10,gemini1_5
142,5,0.1,False,2409.08498v1_S5.T10,2409.08498v1,S5.T10,gemini1_5
142,6,0.1,False,2409.08498v1_S5.T10,2409.08498v1,S5.T10,gemini1_5
142,7,0.1,False,2409.08498v1_S5.T10,2409.08498v1,S5.T10,gemini1_5
142,8,0.1,False,2409.08498v1_S5.T10,2409.08498v1,S5.T10,gemini1_5
142,9,0.1,False,2409.08498v1_S5.T10,2409.08498v1,S5.T10,gemini1_5
142,10,0.1,False,2409.08498v1_S5.T10,2409.08498v1,S5.T10,gemini1_5
143,1,0.1,False,2409.08498v1_S5.T11,2409.08498v1,S5.T11,gemini1_5
143,2,0.0,False,2409.08498v1_S5.T11,2409.08498v1,S5.T11,gemini1_5
143,3,0.1,False,2409.08498v1_S5.T11,2409.08498v1,S5.T11,gemini1_5
143,4,0.1,False,2409.08498v1_S5.T11,2409.08498v1,S5.T11,gemini1_5
143,5,0.0,False,2409.08498v1_S5.T11,2409.08498v1,S5.T11,gemini1_5
143,6,0.1,False,2409.08498v1_S5.T11,2409.08498v1,S5.T11,gemini1_5
143,7,0.0,False,2409.08498v1_S5.T11,2409.08498v1,S5.T11,gemini1_5
143,8,0.1,False,2409.08498v1_S5.T11,2409.08498v1,S5.T11,gemini1_5
143,9,0.8,True,2409.08498v1_S5.T11,2409.08498v1,S5.T11,gemini1_5
143,10,0.1,False,2409.08498v1_S5.T11,2409.08498v1,S5.T11,gemini1_5
144,1,0.1,False,2409.08498v1_A1.T12,2409.08498v1,A1.T12,gemini1_5
144,2,0.0,False,2409.08498v1_A1.T12,2409.08498v1,A1.T12,gemini1_5
144,3,0.1,False,2409.08498v1_A1.T12,2409.08498v1,A1.T12,gemini1_5
144,4,0.0,False,2409.08498v1_A1.T12,2409.08498v1,A1.T12,gemini1_5
144,5,0.1,False,2409.08498v1_A1.T12,2409.08498v1,A1.T12,gemini1_5
144,6,0.0,False,2409.08498v1_A1.T12,2409.08498v1,A1.T12,gemini1_5
144,7,0.1,False,2409.08498v1_A1.T12,2409.08498v1,A1.T12,gemini1_5
144,8,0.0,False,2409.08498v1_A1.T12,2409.08498v1,A1.T12,gemini1_5
144,9,0.1,False,2409.08498v1_A1.T12,2409.08498v1,A1.T12,gemini1_5
144,10,0.1,False,2409.08498v1_A1.T12,2409.08498v1,A1.T12,gemini1_5
145,1,0.1,False,2409.08498v1_A2.T13,2409.08498v1,A2.T13,gemini1_5
145,2,0.0,False,2409.08498v1_A2.T13,2409.08498v1,A2.T13,gemini1_5
145,3,0.7,True,2409.08498v1_A2.T13,2409.08498v1,A2.T13,gemini1_5
145,4,0.1,False,2409.08498v1_A2.T13,2409.08498v1,A2.T13,gemini1_5
145,5,0.7,True,2409.08498v1_A2.T13,2409.08498v1,A2.T13,gemini1_5
145,6,0.1,False,2409.08498v1_A2.T13,2409.08498v1,A2.T13,gemini1_5
145,7,0.1,False,2409.08498v1_A2.T13,2409.08498v1,A2.T13,gemini1_5
145,8,0.1,False,2409.08498v1_A2.T13,2409.08498v1,A2.T13,gemini1_5
145,9,0.8,True,2409.08498v1_A2.T13,2409.08498v1,A2.T13,gemini1_5
145,10,0.1,False,2409.08498v1_A2.T13,2409.08498v1,A2.T13,gemini1_5
146,1,0.1,False,2409.08498v1_A2.T14,2409.08498v1,A2.T14,gemini1_5
146,2,0.0,False,2409.08498v1_A2.T14,2409.08498v1,A2.T14,gemini1_5
146,3,0.8,True,2409.08498v1_A2.T14,2409.08498v1,A2.T14,gemini1_5
146,4,0.1,False,2409.08498v1_A2.T14,2409.08498v1,A2.T14,gemini1_5
146,5,0.8,True,2409.08498v1_A2.T14,2409.08498v1,A2.T14,gemini1_5
146,6,0.1,False,2409.08498v1_A2.T14,2409.08498v1,A2.T14,gemini1_5
146,7,0.1,False,2409.08498v1_A2.T14,2409.08498v1,A2.T14,gemini1_5
146,8,0.1,False,2409.08498v1_A2.T14,2409.08498v1,A2.T14,gemini1_5
146,9,0.8,True,2409.08498v1_A2.T14,2409.08498v1,A2.T14,gemini1_5
146,10,0.1,False,2409.08498v1_A2.T14,2409.08498v1,A2.T14,gemini1_5
147,1,0.0,False,2409.08933v1_S2.T1,2409.08933v1,S2.T1,gemini1_5
147,2,0.0,False,2409.08933v1_S2.T1,2409.08933v1,S2.T1,gemini1_5
147,3,0.1,False,2409.08933v1_S2.T1,2409.08933v1,S2.T1,gemini1_5
147,4,0.0,False,2409.08933v1_S2.T1,2409.08933v1,S2.T1,gemini1_5
147,5,0.0,False,2409.08933v1_S2.T1,2409.08933v1,S2.T1,gemini1_5
147,6,0.0,False,2409.08933v1_S2.T1,2409.08933v1,S2.T1,gemini1_5
147,7,0.0,False,2409.08933v1_S2.T1,2409.08933v1,S2.T1,gemini1_5
147,8,0.0,False,2409.08933v1_S2.T1,2409.08933v1,S2.T1,gemini1_5
147,9,0.1,False,2409.08933v1_S2.T1,2409.08933v1,S2.T1,gemini1_5
147,10,0.0,False,2409.08933v1_S2.T1,2409.08933v1,S2.T1,gemini1_5
148,1,0.1,False,2409.08933v1_S5.T2,2409.08933v1,S5.T2,gemini1_5
148,2,0.0,False,2409.08933v1_S5.T2,2409.08933v1,S5.T2,gemini1_5
148,3,0.8,True,2409.08933v1_S5.T2,2409.08933v1,S5.T2,gemini1_5
148,4,0.0,False,2409.08933v1_S5.T2,2409.08933v1,S5.T2,gemini1_5
148,5,0.1,False,2409.08933v1_S5.T2,2409.08933v1,S5.T2,gemini1_5
148,6,0.0,False,2409.08933v1_S5.T2,2409.08933v1,S5.T2,gemini1_5
148,7,0.1,False,2409.08933v1_S5.T2,2409.08933v1,S5.T2,gemini1_5
148,8,0.1,False,2409.08933v1_S5.T2,2409.08933v1,S5.T2,gemini1_5
148,9,0.7,True,2409.08933v1_S5.T2,2409.08933v1,S5.T2,gemini1_5
148,10,0.1,False,2409.08933v1_S5.T2,2409.08933v1,S5.T2,gemini1_5
149,1,0.1,False,2409.08933v1_S5.T3,2409.08933v1,S5.T3,gemini1_5
149,2,0.0,False,2409.08933v1_S5.T3,2409.08933v1,S5.T3,gemini1_5
149,3,0.1,False,2409.08933v1_S5.T3,2409.08933v1,S5.T3,gemini1_5
149,4,0.0,False,2409.08933v1_S5.T3,2409.08933v1,S5.T3,gemini1_5
149,5,0.1,False,2409.08933v1_S5.T3,2409.08933v1,S5.T3,gemini1_5
149,6,0.0,False,2409.08933v1_S5.T3,2409.08933v1,S5.T3,gemini1_5
149,7,0.1,False,2409.08933v1_S5.T3,2409.08933v1,S5.T3,gemini1_5
149,8,0.0,False,2409.08933v1_S5.T3,2409.08933v1,S5.T3,gemini1_5
149,9,0.1,False,2409.08933v1_S5.T3,2409.08933v1,S5.T3,gemini1_5
149,10,0.1,False,2409.08933v1_S5.T3,2409.08933v1,S5.T3,gemini1_5
150,1,0.1,False,2409.08933v1_S5.T4,2409.08933v1,S5.T4,gemini1_5
150,2,0.0,False,2409.08933v1_S5.T4,2409.08933v1,S5.T4,gemini1_5
150,3,0.1,False,2409.08933v1_S5.T4,2409.08933v1,S5.T4,gemini1_5
150,4,0.0,False,2409.08933v1_S5.T4,2409.08933v1,S5.T4,gemini1_5
150,5,0.0,False,2409.08933v1_S5.T4,2409.08933v1,S5.T4,gemini1_5
150,6,0.1,False,2409.08933v1_S5.T4,2409.08933v1,S5.T4,gemini1_5
150,7,0.1,False,2409.08933v1_S5.T4,2409.08933v1,S5.T4,gemini1_5
150,8,0.1,False,2409.08933v1_S5.T4,2409.08933v1,S5.T4,gemini1_5
150,9,0.1,False,2409.08933v1_S5.T4,2409.08933v1,S5.T4,gemini1_5
150,10,0.1,False,2409.08933v1_S5.T4,2409.08933v1,S5.T4,gemini1_5
151,1,0.1,False,2409.08933v1_S5.T5,2409.08933v1,S5.T5,gemini1_5
151,2,0.0,False,2409.08933v1_S5.T5,2409.08933v1,S5.T5,gemini1_5
151,3,0.8,True,2409.08933v1_S5.T5,2409.08933v1,S5.T5,gemini1_5
151,4,0.0,False,2409.08933v1_S5.T5,2409.08933v1,S5.T5,gemini1_5
151,5,0.0,False,2409.08933v1_S5.T5,2409.08933v1,S5.T5,gemini1_5
151,6,0.0,False,2409.08933v1_S5.T5,2409.08933v1,S5.T5,gemini1_5
151,7,0.1,False,2409.08933v1_S5.T5,2409.08933v1,S5.T5,gemini1_5
151,8,0.0,False,2409.08933v1_S5.T5,2409.08933v1,S5.T5,gemini1_5
151,9,0.1,False,2409.08933v1_S5.T5,2409.08933v1,S5.T5,gemini1_5
151,10,0.1,False,2409.08933v1_S5.T5,2409.08933v1,S5.T5,gemini1_5
152,1,0.1,False,2409.08933v1_S5.T6,2409.08933v1,S5.T6,gemini1_5
152,2,0.0,False,2409.08933v1_S5.T6,2409.08933v1,S5.T6,gemini1_5
152,3,0.1,False,2409.08933v1_S5.T6,2409.08933v1,S5.T6,gemini1_5
152,4,0.0,False,2409.08933v1_S5.T6,2409.08933v1,S5.T6,gemini1_5
152,5,0.0,False,2409.08933v1_S5.T6,2409.08933v1,S5.T6,gemini1_5
152,6,0.0,False,2409.08933v1_S5.T6,2409.08933v1,S5.T6,gemini1_5
152,7,0.1,False,2409.08933v1_S5.T6,2409.08933v1,S5.T6,gemini1_5
152,8,0.1,False,2409.08933v1_S5.T6,2409.08933v1,S5.T6,gemini1_5
152,9,0.8,True,2409.08933v1_S5.T6,2409.08933v1,S5.T6,gemini1_5
152,10,0.1,False,2409.08933v1_S5.T6,2409.08933v1,S5.T6,gemini1_5
153,1,0.1,False,2409.17874_S3.T1.5.1,2409.17874,S3.T1.5.1,gemini1_5
153,2,0.1,False,2409.17874_S3.T1.5.1,2409.17874,S3.T1.5.1,gemini1_5
153,3,0.8,True,2409.17874_S3.T1.5.1,2409.17874,S3.T1.5.1,gemini1_5
153,4,0.1,False,2409.17874_S3.T1.5.1,2409.17874,S3.T1.5.1,gemini1_5
153,5,0.1,False,2409.17874_S3.T1.5.1,2409.17874,S3.T1.5.1,gemini1_5
153,6,0.1,False,2409.17874_S3.T1.5.1,2409.17874,S3.T1.5.1,gemini1_5
153,7,0.8,True,2409.17874_S3.T1.5.1,2409.17874,S3.T1.5.1,gemini1_5
153,8,0.7,True,2409.17874_S3.T1.5.1,2409.17874,S3.T1.5.1,gemini1_5
153,9,0.8,True,2409.17874_S3.T1.5.1,2409.17874,S3.T1.5.1,gemini1_5
153,10,0.1,False,2409.17874_S3.T1.5.1,2409.17874,S3.T1.5.1,gemini1_5
154,1,0.1,False,2409.17874_S4.T2.4.2,2409.17874,S4.T2.4.2,gemini1_5
154,2,0.0,False,2409.17874_S4.T2.4.2,2409.17874,S4.T2.4.2,gemini1_5
154,3,0.1,False,2409.17874_S4.T2.4.2,2409.17874,S4.T2.4.2,gemini1_5
154,4,0.1,False,2409.17874_S4.T2.4.2,2409.17874,S4.T2.4.2,gemini1_5
154,5,0.1,False,2409.17874_S4.T2.4.2,2409.17874,S4.T2.4.2,gemini1_5
154,6,0.1,False,2409.17874_S4.T2.4.2,2409.17874,S4.T2.4.2,gemini1_5
154,7,0.1,False,2409.17874_S4.T2.4.2,2409.17874,S4.T2.4.2,gemini1_5
154,8,0.1,False,2409.17874_S4.T2.4.2,2409.17874,S4.T2.4.2,gemini1_5
154,9,0.8,True,2409.17874_S4.T2.4.2,2409.17874,S4.T2.4.2,gemini1_5
154,10,0.1,False,2409.17874_S4.T2.4.2,2409.17874,S4.T2.4.2,gemini1_5
155,1,0.1,False,2409.17874_S4.T3.2.2,2409.17874,S4.T3.2.2,gemini1_5
155,2,0.0,False,2409.17874_S4.T3.2.2,2409.17874,S4.T3.2.2,gemini1_5
155,3,0.1,False,2409.17874_S4.T3.2.2,2409.17874,S4.T3.2.2,gemini1_5
155,4,0.0,False,2409.17874_S4.T3.2.2,2409.17874,S4.T3.2.2,gemini1_5
155,5,0.1,False,2409.17874_S4.T3.2.2,2409.17874,S4.T3.2.2,gemini1_5
155,6,0.1,False,2409.17874_S4.T3.2.2,2409.17874,S4.T3.2.2,gemini1_5
155,7,0.1,False,2409.17874_S4.T3.2.2,2409.17874,S4.T3.2.2,gemini1_5
155,8,0.1,False,2409.17874_S4.T3.2.2,2409.17874,S4.T3.2.2,gemini1_5
155,9,0.1,False,2409.17874_S4.T3.2.2,2409.17874,S4.T3.2.2,gemini1_5
155,10,0.1,False,2409.17874_S4.T3.2.2,2409.17874,S4.T3.2.2,gemini1_5
156,1,0.1,False,2409.17874_A3.T1.2.2,2409.17874,A3.T1.2.2,gemini1_5
156,2,0.0,False,2409.17874_A3.T1.2.2,2409.17874,A3.T1.2.2,gemini1_5
156,3,0.7,True,2409.17874_A3.T1.2.2,2409.17874,A3.T1.2.2,gemini1_5
156,4,0.1,False,2409.17874_A3.T1.2.2,2409.17874,A3.T1.2.2,gemini1_5
156,5,0.0,False,2409.17874_A3.T1.2.2,2409.17874,A3.T1.2.2,gemini1_5
156,6,0.1,False,2409.17874_A3.T1.2.2,2409.17874,A3.T1.2.2,gemini1_5
156,7,0.1,False,2409.17874_A3.T1.2.2,2409.17874,A3.T1.2.2,gemini1_5
156,8,0.1,False,2409.17874_A3.T1.2.2,2409.17874,A3.T1.2.2,gemini1_5
156,9,0.8,True,2409.17874_A3.T1.2.2,2409.17874,A3.T1.2.2,gemini1_5
156,10,0.1,False,2409.17874_A3.T1.2.2,2409.17874,A3.T1.2.2,gemini1_5
157,1,0.1,False,2409.17874_A4.T2.4.1,2409.17874,A4.T2.4.1,gemini1_5
157,2,0.0,False,2409.17874_A4.T2.4.1,2409.17874,A4.T2.4.1,gemini1_5
157,3,0.1,False,2409.17874_A4.T2.4.1,2409.17874,A4.T2.4.1,gemini1_5
157,4,0.1,False,2409.17874_A4.T2.4.1,2409.17874,A4.T2.4.1,gemini1_5
157,5,0.0,False,2409.17874_A4.T2.4.1,2409.17874,A4.T2.4.1,gemini1_5
157,6,0.1,False,2409.17874_A4.T2.4.1,2409.17874,A4.T2.4.1,gemini1_5
157,7,0.1,False,2409.17874_A4.T2.4.1,2409.17874,A4.T2.4.1,gemini1_5
157,8,0.1,False,2409.17874_A4.T2.4.1,2409.17874,A4.T2.4.1,gemini1_5
157,9,0.1,False,2409.17874_A4.T2.4.1,2409.17874,A4.T2.4.1,gemini1_5
157,10,0.1,False,2409.17874_A4.T2.4.1,2409.17874,A4.T2.4.1,gemini1_5
158,1,0.1,False,2409.17874_A4.T3.2.2,2409.17874,A4.T3.2.2,gemini1_5
158,2,0.0,False,2409.17874_A4.T3.2.2,2409.17874,A4.T3.2.2,gemini1_5
158,3,0.1,False,2409.17874_A4.T3.2.2,2409.17874,A4.T3.2.2,gemini1_5
158,4,0.0,False,2409.17874_A4.T3.2.2,2409.17874,A4.T3.2.2,gemini1_5
158,5,0.0,False,2409.17874_A4.T3.2.2,2409.17874,A4.T3.2.2,gemini1_5
158,6,0.0,False,2409.17874_A4.T3.2.2,2409.17874,A4.T3.2.2,gemini1_5
158,7,0.1,False,2409.17874_A4.T3.2.2,2409.17874,A4.T3.2.2,gemini1_5
158,8,0.1,False,2409.17874_A4.T3.2.2,2409.17874,A4.T3.2.2,gemini1_5
158,9,0.8,True,2409.17874_A4.T3.2.2,2409.17874,A4.T3.2.2,gemini1_5
158,10,0.1,False,2409.17874_A4.T3.2.2,2409.17874,A4.T3.2.2,gemini1_5
159,1,0.1,False,2410.10089v1_S4.T1,2410.10089v1,S4.T1,gemini1_5
159,2,0.0,False,2410.10089v1_S4.T1,2410.10089v1,S4.T1,gemini1_5
159,3,0.8,True,2410.10089v1_S4.T1,2410.10089v1,S4.T1,gemini1_5
159,4,0.1,False,2410.10089v1_S4.T1,2410.10089v1,S4.T1,gemini1_5
159,5,0.1,False,2410.10089v1_S4.T1,2410.10089v1,S4.T1,gemini1_5
159,6,0.1,False,2410.10089v1_S4.T1,2410.10089v1,S4.T1,gemini1_5
159,7,0.1,False,2410.10089v1_S4.T1,2410.10089v1,S4.T1,gemini1_5
159,8,0.85,True,2410.10089v1_S4.T1,2410.10089v1,S4.T1,gemini1_5
159,9,0.8,True,2410.10089v1_S4.T1,2410.10089v1,S4.T1,gemini1_5
159,10,0.1,False,2410.10089v1_S4.T1,2410.10089v1,S4.T1,gemini1_5
160,1,0.1,False,2410.10089v1_S4.T2,2410.10089v1,S4.T2,gemini1_5
160,2,0.0,False,2410.10089v1_S4.T2,2410.10089v1,S4.T2,gemini1_5
160,3,0.8,True,2410.10089v1_S4.T2,2410.10089v1,S4.T2,gemini1_5
160,4,0.1,False,2410.10089v1_S4.T2,2410.10089v1,S4.T2,gemini1_5
160,5,0.0,False,2410.10089v1_S4.T2,2410.10089v1,S4.T2,gemini1_5
160,6,0.1,False,2410.10089v1_S4.T2,2410.10089v1,S4.T2,gemini1_5
160,7,0.1,False,2410.10089v1_S4.T2,2410.10089v1,S4.T2,gemini1_5
160,8,0.8,True,2410.10089v1_S4.T2,2410.10089v1,S4.T2,gemini1_5
160,9,0.8,True,2410.10089v1_S4.T2,2410.10089v1,S4.T2,gemini1_5
160,10,0.1,False,2410.10089v1_S4.T2,2410.10089v1,S4.T2,gemini1_5
161,1,0.1,False,2410.10089v1_S4.T3,2410.10089v1,S4.T3,gemini1_5
161,2,0.1,False,2410.10089v1_S4.T3,2410.10089v1,S4.T3,gemini1_5
161,3,0.8,True,2410.10089v1_S4.T3,2410.10089v1,S4.T3,gemini1_5
161,4,0.1,False,2410.10089v1_S4.T3,2410.10089v1,S4.T3,gemini1_5
161,5,0.1,False,2410.10089v1_S4.T3,2410.10089v1,S4.T3,gemini1_5
161,6,0.1,False,2410.10089v1_S4.T3,2410.10089v1,S4.T3,gemini1_5
161,7,0.1,False,2410.10089v1_S4.T3,2410.10089v1,S4.T3,gemini1_5
161,8,0.8,True,2410.10089v1_S4.T3,2410.10089v1,S4.T3,gemini1_5
161,9,0.8,True,2410.10089v1_S4.T3,2410.10089v1,S4.T3,gemini1_5
161,10,0.1,False,2410.10089v1_S4.T3,2410.10089v1,S4.T3,gemini1_5
162,1,0.1,False,2410.10089v1_S4.T4,2410.10089v1,S4.T4,gemini1_5
162,2,0.0,False,2410.10089v1_S4.T4,2410.10089v1,S4.T4,gemini1_5
163,1,0.1,False,2410.10089v1_S4.T5,2410.10089v1,S4.T5,gemini1_5
163,2,0.0,False,2410.10089v1_S4.T5,2410.10089v1,S4.T5,gemini1_5
163,3,0.8,True,2410.10089v1_S4.T5,2410.10089v1,S4.T5,gemini1_5
163,4,0.1,False,2410.10089v1_S4.T5,2410.10089v1,S4.T5,gemini1_5
163,5,0.1,False,2410.10089v1_S4.T5,2410.10089v1,S4.T5,gemini1_5
163,6,0.1,False,2410.10089v1_S4.T5,2410.10089v1,S4.T5,gemini1_5
163,7,0.0,False,2410.10089v1_S4.T5,2410.10089v1,S4.T5,gemini1_5
163,8,0.1,False,2410.10089v1_S4.T5,2410.10089v1,S4.T5,gemini1_5
163,9,0.8,True,2410.10089v1_S4.T5,2410.10089v1,S4.T5,gemini1_5
163,10,0.1,False,2410.10089v1_S4.T5,2410.10089v1,S4.T5,gemini1_5
164,1,0.1,False,2410.10089v1_S4.T6,2410.10089v1,S4.T6,gemini1_5
164,2,0.1,False,2410.10089v1_S4.T6,2410.10089v1,S4.T6,gemini1_5
164,3,0.1,False,2410.10089v1_S4.T6,2410.10089v1,S4.T6,gemini1_5
164,4,0.1,False,2410.10089v1_S4.T6,2410.10089v1,S4.T6,gemini1_5
164,5,0.1,False,2410.10089v1_S4.T6,2410.10089v1,S4.T6,gemini1_5
164,6,0.1,False,2410.10089v1_S4.T6,2410.10089v1,S4.T6,gemini1_5
164,7,0.1,False,2410.10089v1_S4.T6,2410.10089v1,S4.T6,gemini1_5
164,8,0.8,True,2410.10089v1_S4.T6,2410.10089v1,S4.T6,gemini1_5
164,9,0.8,True,2410.10089v1_S4.T6,2410.10089v1,S4.T6,gemini1_5
164,10,0.1,False,2410.10089v1_S4.T6,2410.10089v1,S4.T6,gemini1_5
165,1,0.1,False,2410.13042v1_Sx1.T0,2410.13042v1,Sx1.T0,gemini1_5
165,2,0.0,False,2410.13042v1_Sx1.T0,2410.13042v1,Sx1.T0,gemini1_5
165,3,0.1,False,2410.13042v1_Sx1.T0,2410.13042v1,Sx1.T0,gemini1_5
165,4,0.1,False,2410.13042v1_Sx1.T0,2410.13042v1,Sx1.T0,gemini1_5
165,5,0.0,False,2410.13042v1_Sx1.T0,2410.13042v1,Sx1.T0,gemini1_5
