index,query,score,relevant,explanation,keywords
112,3,0.7,True,The table discusses features selected for Task 10.,"['features', 'Task 10']"
112,4,0.1,False,"The table focuses on feature selection for a specific task, not applications of visual question answering.",[]
112,5,0.1,False,The table does not mention fairness or social aspects.,[]
112,6,0.1,False,,[]
112,7,0.1,False,,[]
112,8,0.1,False,,[]
112,9,0.1,False,,[]
112,10,0.1,False,The table does not mention FL or decentralised concepts.,[]
113,1,0.1,False,The table describes a translation log probability and does not contain graph or visual information.,"['Graph structured', 'visual Question Answering']"
113,2,0.0,False,,[]
113,4,0.1,False,"The table focuses on language translation features, not visual question answering.",[]
113,5,0.1,False,,[]
113,6,0.1,False,"The table focuses on machine translation features, not regulatory capture or machine learning in a broader context.",[]
113,7,0.1,False,,[]
113,8,0.1,False,,[]
113,9,0.1,False,Table content lacks visual information or question answering capabilities.,[]
113,10,0.1,False,,[]
114,1,0.1,False,The table focuses on textual data and lacks visual or graph structure.,"['Graph structured', 'visual Question Answering']"
114,2,0.1,False,,[]
114,3,0.1,False,,[]
114,4,0.1,False,"The table describes a test set for translation similarity, not visual question answering.",[]
114,7,0.1,False,,[]
114,8,0.1,False,,[]
114,9,0.1,False,,[]
115,1,0.1,False,"The table describes textual results, not visual data.","['Graph structured', 'visual Question Answering']"
115,2,0.0,False,,[]
115,3,0.1,False,,[]
115,4,0.1,False,,[]
115,5,0.1,False,,[]
115,6,0.1,False,,[]
115,7,0.1,False,,[]
115,8,0.1,False,,[]
115,9,0.1,False,,[]
115,10,0.1,False,,[]
116,1,0.1,False,"The table focuses on textual data analysis, not visual or graph-based question answering.","['Graph structured', 'visual Question Answering']"
116,2,0.1,False,,[]
116,3,0.1,False,,[]
116,4,0.1,False,"The table focuses on task performance metrics, not visual question answering applications.",[]
116,5,0.1,False,"The table focuses on task performance metrics, not fairness or social aspects.",[]
116,6,0.1,False,The table focuses on task performance metrics and does not mention regulatory capture or machine learning.,[]
116,7,0.1,False,,[]
116,8,0.1,False,,[]
116,9,0.1,False,"The table contains textual data about a task, not visual information.",[]
116,10,0.1,False,,[]
117,1,0.1,False,"The table focuses on ranking errors in metrics, not visual question answering or graph structures.","['Graph structured', 'visual Question Answering']"
117,2,0.1,False,,[]
117,4,0.1,False,,[]
117,5,0.1,False,,[]
117,6,0.1,False,,[]
117,7,0.1,False,"The table focuses on ranking errors in metrics, not segmentation or failure analysis.",
117,8,0.1,False,,[]
117,9,0.1,False,"The table describes ranking errors in a metric-based system, not visual or graph-structured data.",[]
117,10,0.1,False,,[]
118,2,0.1,False,No keywords found in table matching query.,[]
118,3,0.1,False,,[]
118,4,0.1,False,The table does not contain information related to visual question answering systems.,[]
118,6,0.1,False,"No clear connection to regulatory capture, IA, ML, or machine learning found in the provided table data.",[]
118,7,0.0,False,"Table content does not mention segmentation, SAM or failure.",[]
118,8,0.1,False,,[]
118,9,0.1,False,,[]
118,10,0.1,False,,[]
119,2,0.1,False,,[]
119,3,0.1,False,,[]
119,4,0.1,False,No keywords found in the table related to visual question answering.,[]
119,5,0.1,False,,[]
119,6,0.1,False,,[]
119,7,0.1,False,,[]
119,8,0.1,False,No mention of Graph Convolutional Networks or GCN in the provided table data.,[]
119,9,0.1,False,No visual information or question answering capabilities are present in the provided table data.,[]
119,10,0.1,False,,[]
120,1,0.1,False,The table does not contain information about graphs or visual question answering.,"['Graph structured', 'visual Question Answering']"
120,2,0.0,False,Table content does not contain keywords related to the query.,[]
120,4,0.1,False,,[]
120,5,0.1,False,,[]
120,6,0.1,False,No keywords related to the query found in the table.,[]
120,7,0.1,False,,[]
120,8,0.1,False,No keywords related to GCN or Graph Convolutional Networks found.,[]
120,9,0.1,False,The table does not contain visual information.,[]
120,10,0.1,False,No keywords found in the table matching the query.,[]
121,2,0.1,False,,[]
121,3,0.1,False,,[]
121,4,0.1,False,The table content does not seem related to visual question answering systems.,[]
121,6,0.1,False,Table content does not appear to relate to regulatory capture or machine learning.,[]
121,7,0.1,False,"No mention of segmentation, SAM, or failure in the provided table.",[]
121,8,0.1,False,,[]
121,10,0.1,False,,[]
122,1,0.1,False,No clear connection between table content and query.,"['Graph structured', 'visual Question Answering']"
122,2,0.1,False,,[]
122,3,0.1,False,,[]
122,5,0.1,False,The table does not contain information about fairness or social topics.,[]
122,6,0.1,False,"No direct mentions of regulatory capture, IA, ML, or machine learning found.",[]
122,7,0.1,False,,[]
122,9,0.1,False,The table lacks visual information.,[]
122,10,0.1,False,,[]
123,1,0.1,False,Table lacks information about graphs or visual question answering.,"['Graph structured', 'visual Question Answering']"
123,2,0.1,False,No keywords found in the table matching the query.,[]
123,3,0.1,False,,[]
123,5,0.1,False,,[]
123,6,0.1,False,,[]
123,8,0.1,False,,[]
123,9,0.1,False,The table lacks visual information.,[]
123,10,0.1,False,,[]
124,1,0.1,False,"The table provides textual information about notations, not visual or graph-based data.","['Graph structured', 'visual Question Answering']"
124,2,0.05,False,"Table focuses on notations and descriptions, not autonomous vehicles or federated learning.",[]
124,5,0.1,False,,[]
124,6,0.1,False,"Table content focuses on notations and descriptions, not regulatory capture or machine learning.",[]
124,8,0.1,False,,[]
124,9,0.1,False,,[]
124,10,0.1,False,,[]
125,1,0.1,False,The table presents experimental results and lacks visual or graph structure.,"['Graph structured', 'visual Question Answering']"
125,2,0.1,False,,[]
125,3,0.1,False,,[]
125,4,0.1,False,,[]
125,5,0.1,False,,[]
125,6,0.1,False,,[]
125,7,0.1,False,,[]
125,8,0.1,False,No mention of GCN or related concepts found in the table.,[]
125,9,0.1,False,No visual information is provided in the table.,[]
125,10,0.1,False,,[]
126,1,0.1,False,"The table provides textual information about a CDR scenario, not visual or graph-structured data.","['Graph structured', 'visual Question Answering']"
126,2,0.1,False,"Table content focuses on data analysis and scenarios, not autonomous vehicles or federated learning.",[]
126,3,0.6,True,"The table describes statistics related to CDR scenarios, which might be relevant to RAG and long-context LLM research.","['SCDR', 'CDR scenarios']"
126,4,0.1,False,,[]
126,5,0.1,False,,[]
126,6,0.1,False,,[]
126,7,0.1,False,,[]
126,8,0.1,False,,[]
126,9,0.1,False,"The table provides textual statistics, not visual data.",[]
126,10,0.1,False,,[]
127,1,0.1,False,"The table focuses on comparing different methods, not visual question answering or graph structures.","['Graph structured', 'visual Question Answering']"
127,2,0.0,False,"The table focuses on comparing methods in a specific domain, not related to Autonomous Surface Vehicles or Federated Learning.",[]
127,3,0.4,True,"The table describes different methods for comparing data, which could be relevant to long-context LLMs used in tasks like information retrieval.",[]
127,4,0.1,False,"The table focuses on comparison of different CDR methods, not visual question answering.",[]
127,5,0.1,False,"The table focuses on comparing methods for a technical task, not fairness or social impact.",[]
127,6,0.1,False,"The table focuses on methods for comparison in a specific domain, not regulatory capture or machine learning.",[]
127,7,0.1,False,"Table focuses on comparison of methods in a specific domain, not segmentation or failure analysis.",[]
127,8,0.1,False,"Table focuses on comparison of different methods, not specifically GCNs.",[]
127,9,0.1,False,"Table focuses on text-based method comparison, not visual aspects.",[]
127,10,0.1,False,"Table focuses on comparing methods in a specific field, not decentralized or FL.",[]
128,1,0.1,False,"The table focuses on adversarial robustness in SCDR, not graph structure or visual question answering.","['Graph structured', 'visual Question Answering']"
128,2,0.1,False,The table content does not mention Autonomous Surface Vehicles or Federated Learning.,[]
128,3,0.1,False,,[]
128,4,0.1,False,"The table focuses on adversarial robustness of a specific model, not applications of visual question answering systems.",[]
128,5,0.1,False,,[]
128,6,0.1,False,,[]
128,7,0.1,False,,[]
128,8,0.1,False,No mention of Graph Convolutional Networks (GCN) found in the table.,[]
128,9,0.1,False,,[]
129,1,0.1,False,"The table focuses on performance of recommendation models, not visual question answering or graph structures.","['Graph structured', 'visual Question Answering']"
129,2,0.1,False,,[]
129,3,0.1,False,,[]
129,4,0.1,False,,[]
129,6,0.1,False,"Table content does not mention regulatory capture, IA, ML, or machine learning.",[]
129,7,0.1,False,,[]
129,8,0.1,False,,[]
129,9,0.1,False,,[]
129,10,0.1,False,,[]
130,1,0.1,False,"The table describes an ablation study, not visual question answering on graphs.","['Graph structured', 'visual Question Answering']"
130,4,0.1,False,"The table focuses on an ablation study, not applications of visual question answering.",[]
130,5,0.1,False,,[]
130,6,0.1,False,,[]
130,7,0.1,False,,[]
130,8,0.1,False,No mention of GCN or related concepts in the table.,[]
130,9,0.1,False,The table does not contain visual information.,[]
130,10,0.1,False,,[]
131,1,0.1,False,The table lacks visual elements and structural information suitable for graph-based or VQA tasks.,"['Graph structured', 'visual Question Answering']"
131,2,0.1,False,,[]
131,3,0.6,True,"Table discusses AI applications, which overlaps with the field of large language models.",[]
131,4,0.1,False,"The table focuses on general AI applications in disease research, not visual question answering.",[]
131,5,0.6,True,"Table discusses AI applications, potentially touching on social impact.",[]
131,6,0.1,False,,[]
131,7,0.1,False,"Table does not mention segmentation, SAM or failure.",[]
131,8,0.1,False,No mention of Graph Convolutional Networks or related terms.,[]
131,9,0.1,False,The table does not contain visual information or question answering capabilities.,[]
131,10,0.1,False,,[]
132,1,0.1,False,The table lacks information about graphs or visual question answering.,"['Graph structured', 'visual Question Answering']"
132,2,0.1,False,,[]
132,3,0.6,True,"Table discusses AI applications, which relate to LLMs.",[]
132,6,0.1,False,,[]
132,7,0.1,False,,[]
132,8,0.1,False,,[]
132,10,0.1,False,,[]
133,1,0.1,False,"The table focuses on algorithmic fairness metrics, not visual or graph-based data.","['Graph structured', 'visual Question Answering']"
133,2,0.1,False,"The table focuses on algorithmic fairness metrics, not Autonomous Surface Vehicles or Federated Learning.",[]
133,3,0.6,True,"Table discusses algorithmic fairness metrics, which can be relevant to long-context LLMs.",[]
133,4,0.1,False,"The table focuses on algorithmic fairness metrics in a specific context, not visual question answering applications.",[]
133,6,0.6,True,"Table discusses fairness metrics used in algorithmic decision-making, which relates to the concept of regulatory capture.",[]
133,7,0.1,False,,[]
133,9,0.1,False,"The table provides textual information about fairness metrics, not visual data.",[]
133,10,0.1,False,,[]
134,1,0.1,False,"The table describes attributes of procedural fairness, not visual question answering or graph structures.","['Graph structured', 'visual Question Answering']"
134,2,0.1,False,,[]
134,3,0.6,True,"Table discusses procedural fairness attributes, which are relevant to understanding how LLMs operate and potential biases.",[]
134,4,0.1,False,"The table focuses on procedural fairness attributes in research, not visual question answering applications.",[]
134,5,0.85,True,Table focuses on procedural fairness attributes.,"['Fairness', 'Procedural']"
134,6,0.1,False,,[]
134,7,0.1,False,,[]
134,8,0.1,False,,[]
134,9,0.1,False,"The table provides textual information about procedural fairness attributes, not visual data.",[]
134,10,0.1,False,,[]
135,1,0.1,False,The table lacks visual elements or structural information relevant to graph-based QA.,"['Graph structured', 'visual Question Answering']"
135,2,0.0,False,,[]
135,3,0.6,True,Table discusses rule-violating posts in a survey context.,[]
135,4,0.1,False,"The table focuses on rule-violating posts in a survey context, not visual question answering applications.",[]
135,5,0.7,True,"Table discusses rule-violating posts, potentially related to fairness in social media.","['Fairness', 'Posts']"
135,8,0.1,False,,[]
135,9,0.1,False,"The table contains text descriptions, not visual data.",[]
135,10,0.1,False,,[]
136,1,0.1,False,"The table describes a rule violation classification scheme, not visual question answering or graph structures.","['Graph structured', 'visual Question Answering']"
136,2,0.05,False,,[]
136,3,0.1,False,,[]
136,4,0.1,False,,[]
136,5,0.1,False,"Table focuses on rule violation classification, not fairness or social aspects.",[]
136,6,0.75,True,"Table deals with rule violation classification, potentially touching on regulatory aspects.",[]
136,7,0.1,False,"Table focuses on rule violations, not segmentation or failure analysis.",[]
136,8,0.1,False,,[]
136,9,0.1,False,"Table content focuses on rule violation classification, not visual or VQA concepts.",[]
136,10,0.1,False,,[]
137,1,0.1,False,"The table focuses on textual guidelines, not visual or graph-based information.","['Graph structured', 'visual Question Answering']"
137,2,0.0,False,,[]
137,3,0.7,True,"Table discusses posting guidelines, not directly related to RAG or LLMs.",[]
137,4,0.1,False,,[]
137,5,0.2,False,"Table focuses on content guidelines, not fairness or social aspects.",[]
137,6,0.1,False,,[]
137,7,0.1,False,,[]
137,8,0.1,False,,[]
137,9,0.1,False,,[]
137,10,0.1,False,,[]
138,1,0.1,False,"The table focuses on perceived consistency in fairness aspects, not visual data analysis.","['Graph structured', 'visual Question Answering']"
138,2,0.1,False,,[]
138,3,0.1,False,"The table focuses on fairness aspects and classification schemes, not long-context LLMs or visual question answering.",[]
138,4,0.1,False,,[]
138,5,0.75,True,The table discusses perceived consistency related to fairness aspects.,"['Fairness', 'Classification']"
138,6,0.1,False,,[]
138,7,0.1,False,,[]
138,8,0.1,False,,[]
138,9,0.1,False,"The table focuses on textual analysis of fairness aspects, not visual data.",[]
138,10,0.1,False,,[]
139,1,0.1,False,"The table focuses on perceived consistency in guidelines, not visual or graph-based data.","['Graph structured', 'visual Question Answering']"
139,2,0.05,False,"Table focuses on fairness aspects in guidelines, not Autonomous Surface Vehicles or Federated Learning.",
139,3,0.1,False,,[]
139,4,0.1,False,"Table focuses on perceived consistency in guidelines, not visual question answering applications.",[]
139,5,0.8,True,Table discusses fairness aspects related to guidelines.,"['Fairness', 'Guidelines']"
139,6,0.1,False,,[]
139,7,0.1,False,"The table focuses on perceived consistency in guidelines, not segmentation or failure analysis.",[]
139,8,0.1,False,"The table focuses on perceived consistency in guidelines, not graph networks or visual question answering.",[]
139,9,0.1,False,The table focuses on textual analysis of guidelines and lacks visual content.,[]
139,10,0.1,False,,[]
140,1,0.1,False,"The table focuses on perceived consistency in fairness aspects, not visual or graph-based data.","['Graph structured', 'visual Question Answering']"
140,2,0.1,False,"Table focuses on perceived consistency in fairness aspects, unrelated to autonomous vehicles or federated learning.",[]
140,3,0.1,False,,[]
140,4,0.1,False,"The table focuses on perceived consistency and fairness aspects of a system, not visual question answering applications.",[]
140,5,0.6,True,Table discusses perceived consistency related to fairness.,[]
140,6,0.1,False,,[]
140,7,0.1,False,,[]
140,8,0.1,False,,[]
140,9,0.1,False,"The table provides textual information about perceived consistency, not visual data.",[]
140,10,0.1,False,,[]
141,1,0.1,False,"The table focuses on textual analysis of fairness aspects, not visual or graph-based data.","['Graph structured', 'visual Question Answering']"
141,2,0.1,False,"The table focuses on fairness aspects in moderation, not autonomous vehicles or federated learning.",[]
141,3,0.1,False,,[]
141,4,0.1,False,"The table focuses on fairness aspects in moderator types, not visual question answering.",[]
141,6,0.1,False,,[]
141,7,0.1,False,"The table focuses on perceived consistency in fairness aspects, not segmentation or failure.",[]
141,8,0.1,False,The table does not mention Graph Convolutional Networks or GCNs.,[]
141,9,0.1,False,The table is textual and does not contain visual information.,[]
142,1,0.1,False,"The table provides textual information about a research result, not visual data.","['Graph structured', 'visual Question Answering']"
142,2,0.1,False,,[]
142,3,0.1,False,,[]
142,4,0.1,False,,[]
142,5,0.1,False,,[]
142,6,0.1,False,,[]
142,7,0.1,False,,[]
142,8,0.1,False,No mention of Graph Convolutional Networks (GCN) or related concepts.,[]
142,9,0.1,False,Table lacks visual content and focuses on textual analysis.,[]
142,10,0.1,False,,[]
143,1,0.1,False,"The table provides textual analysis, not visual or graph-based data.","['Graph structured', 'visual Question Answering']"
143,3,0.7,True,"Table discusses themes from open-ended questions,  potentially related to understanding user intent.",[]
143,4,0.1,False,"The table discusses themes found in open-ended questions about flags, not visual question answering systems.",[]
143,5,0.6,True,"Table discusses themes from open-ended questions, might touch on social aspects but not explicitly fairness.",[]
143,6,0.1,False,"Table does not mention regulatory capture, IA, ML, or machine learning.",[]
143,7,0.1,False,,[]
143,8,0.1,False,"Table focuses on textual themes and analysis, not graph-based concepts.",[]
143,9,0.1,False,The table provides textual analysis and lacks visual elements.,[]
143,10,0.1,False,,[]
144,1,0.1,False,The table is text-based and does not inherently support graph structures or visual question answering.,"['Graph structured', 'visual Question Answering']"
144,2,0.0,False,,[]
144,3,0.1,False,,[]
144,4,0.1,False,,[]
144,5,0.1,False,,[]
144,6,0.1,False,"Table focuses on demographics, not regulatory capture or machine learning.",[]
144,7,0.1,False,"Table focuses on demographics, not segmentation or failure.",[]
144,8,0.1,False,,[]
144,9,0.6,True,Table provides demographic data which can be visualized.,"['Demographic', 'Category']"
144,10,0.1,False,,[]
145,1,0.1,False,The table focuses on statistical results and lacks visual or graph elements.,"['Graph structured', 'visual Question Answering']"
145,2,0.1,False,,[]
145,3,0.1,False,,[]
145,4,0.1,False,"The table focuses on statistical analysis of interaction between variables, not visual question answering.",[]
145,5,0.7,True,The table discusses interaction effects related to fairness.,"['Fairness', 'Interaction']"
145,6,0.1,False,"Table focuses on interaction between variables in a GLM model, not directly related to regulatory capture or machine learning.",[]
145,7,0.1,False,,[]
145,8,0.1,False,"The table focuses on statistical interactions, not graph structures.",[]
145,9,0.1,False,Table is textual and does not contain visual information.,[]
145,10,0.1,False,,[]
146,1,0.1,False,"The table focuses on text descriptions of fairness aspects, not visual data or graph structures.","['Graph structured', 'visual Question Answering']"
146,2,0.1,False,,[]
146,3,0.1,False,,[]
146,4,0.1,False,,[]
146,6,0.1,False,,[]
146,7,0.1,False,,[]
146,8,0.1,False,,[]
146,9,0.1,False,,[]
146,10,0.1,False,,[]
147,1,0.1,False,"The table presents textual data about quark model parameters, not visual information.","['Graph structured', 'visual Question Answering']"
147,2,0.0,False,,[]
147,3,0.1,False,,[]
147,4,0.1,False,,[]
147,5,0.05,False,"The table focuses on physics data about quark masses, not social fairness.",[]
147,6,0.1,False,,[]
147,7,0.0,False,"The table contains information about quark masses and physics parameters, which are not related to segmentation or failure.",[]
147,8,0.1,False,,[]
147,9,0.1,False,,[]
147,10,0.05,False,The table focuses on quark masses and has no relation to FL or decentralized concepts.,[]
148,1,0.1,False,The table does not contain visual information or graph structures.,"['Graph structured', 'visual Question Answering']"
148,2,0.0,False,,[]
148,3,0.7,True,,[]
148,4,0.1,False,,[]
148,5,0.1,False,,[]
148,6,0.1,False,,[]
148,7,0.1,False,,[]
148,8,0.1,False,,[]
148,9,0.1,False,No visual elements or graph structure are present in the table.,[]
149,1,0.1,False,The table lacks visual elements and graph structure.,"['Graph structured', 'visual Question Answering']"
149,2,0.0,False,,[]
149,3,0.1,False,,[]
149,4,0.1,False,Table focuses on a scientific concept not directly related to visual question answering applications.,[]
149,5,0.1,False,"The table focuses on scientific data about energy states, not social or fairness concepts.",
149,6,0.1,False,,[]
149,7,0.1,False,,[]
149,8,0.1,False,,[]
149,9,0.1,False,,[]
149,10,0.1,False,,[]
150,1,0.1,False,The table is textual and lacks visual or graph structure.,"['Graph structured', 'visual Question Answering']"
150,2,0.0,False,,[]
150,3,0.1,False,,[]
150,4,0.1,False,,[]
150,5,0.0,False,,[]
150,6,0.0,False,"The table focuses on physics data and lacks mentions of regulation, machine learning, or IA.",[]
150,7,0.1,False,,[]
150,8,0.1,False,"The table describes a physical comparison, not machine learning concepts.",[]
150,9,0.1,False,The table lacks visual elements and focuses on textual data.,[]
150,10,0.05,False,"The table focuses on decay widths in particle physics, not decentralized systems or FL.",[]
151,1,0.1,False,"The table presents data about resonant states, not visual or graph-based information.","['Graph structured', 'visual Question Answering']"
151,2,0.0,False,,[]
151,3,0.1,False,"The table describes a physics concept, while the query focuses on language models.",
151,4,0.1,False,The table describes a scientific finding about resonant states and does not relate to applications of visual question answering systems.,[]
151,5,0.1,False,"The table focuses on resonant states in physics, not social or fairness issues.",[]
151,6,0.1,False,"The table describes resonances and states in a physical system, not regulatory capture or machine learning.",[]
151,7,0.1,False,"The table focuses on resonant states in physics and does not mention segmentation, SAM, or failure.",[]
151,8,0.0,False,,[]
151,9,0.1,False,The table appears to be text-based with no visual elements.,[]
151,10,0.1,False,,[]
152,1,0.1,False,"The table provides textual data about decay widths, not visual or graph-based information.","['Graph structured', 'visual Question Answering']"
152,2,0.0,False,Table content is about particle physics and not related to autonomous vehicles or federated learning.,[]
152,3,0.1,False,,[]
152,4,0.1,False,,[]
152,5,0.1,False,"Table content focuses on physics data, not social fairness.",[]
152,6,0.05,False,"Table content focuses on physics data, not regulatory capture or machine learning.",[]
152,7,0.1,False,,[]
152,8,0.05,False,,[]
152,9,0.1,False,The table is textual and lacks visual information.,[]
152,10,0.1,False,,[]
153,1,0.1,False,"The table focuses on image recognition metrics, not graph structures or visual question answering.","['Graph structured', 'visual Question Answering']"
153,2,0.0,False,,[]
153,3,0.1,False,,[]
153,4,0.1,False,"The table focuses on image segmentation performance metrics, not applications of visual question answering systems.",[]
153,5,0.1,False,,[]
153,6,0.1,False,,[]
153,7,0.85,True,"The table discusses SAM performance, potentially related to segmentation failures.","['SAM', 'Segmentation']"
153,8,0.1,False,,[]
153,9,0.1,False,,[]
153,10,0.1,False,,[]
154,1,0.1,False,"The table describes a specific research finding, not a visual question answering system.","['Graph structured', 'visual Question Answering']"
154,2,0.1,False,,[]
154,3,0.1,False,,[]
154,4,0.1,False,"The table focuses on attack transferability in a specific AI model, not visual question answering applications.",[]
154,5,0.1,False,,[]
154,6,0.1,False,,[]
154,7,0.7,True,Table mentions DarkSAM which relates to SAM attacks.,['SAM']
154,8,0.1,False,,[]
154,9,0.1,False,,[]
154,10,0.1,False,"The table focuses on attack transferability in a specific AI model, not decentralized systems or FL.",[]
155,1,0.1,False,"The table describes a comparison study, not visual data structures.","['Graph structured', 'visual Question Answering']"
155,2,0.1,False,,[]
155,3,0.1,False,,[]
155,4,0.1,False,"The table focuses on a comparison study of ASR (Automatic Speech Recognition) models, not visual question answering.",[]
155,6,0.1,False,,[]
155,7,0.1,False,The table does not discuss segmentation or SAM failure.,[]
155,8,0.1,False,,[]
155,9,0.1,False,The table appears to be text-based with no visual elements.,[]
155,10,0.1,False,,[]
156,2,0.1,False,No clear connection to Autonomous Surface Vehicles or Federated Learning.,[]
156,3,0.1,False,,[]
156,4,0.1,False,,[]
156,5,0.1,False,,[]
156,6,0.1,False,,[]
156,8,0.1,False,,[]
156,10,0.0,False,,[]
157,1,0.1,False,"The table focuses on text-based ASR performance, not visual question answering.","['Graph structured', 'visual Question Answering']"
157,2,0.1,False,Table content focuses on audio processing and does not mention Autonomous Surface Vehicles or Federated Learning.,[]
157,4,0.1,False,"The table focuses on a specific dataset and its performance, not applications of visual question answering.",[]
157,5,0.1,False,"The table discusses ASR performance on a specific dataset, not fairness or social aspects.",[]
157,6,0.1,False,,[]
157,7,0.75,True,Table discusses ASR performance on SAM L.,"['SAM', 'ASR']"
157,8,0.1,False,,[]
157,10,0.1,False,,[]
158,2,0.1,False,,[]
158,3,0.1,False,"The table focuses on describing an ASR model, not RAG or long-context LLMs.",[]
158,5,0.1,False,,[]
158,6,0.1,False,,[]
158,8,0.1,False,,[]
158,9,0.85,True,The table describes a visual model with point and box elements.,"['Model', 'POINT', 'BOX']"
158,10,0.1,False,,[]
159,2,0.1,False,,[]
159,3,0.1,False,,[]
159,4,0.1,False,"Table focuses on node classification metrics, not visual question answering applications.",[]
159,5,0.1,False,,[]
159,6,0.1,False,"Table focuses on dataset statistics, not regulatory capture or machine learning in that context.",[]
159,7,0.1,False,,[]
159,9,0.1,False,,[]
160,1,0.1,False,"The table focuses on comparing models for performance in a specific task, not visual question answering or graph structures.","['Graph structured', 'visual Question Answering']"
160,2,0.1,False,"The table focuses on performance comparison of PromptGCN models in relation to other methods, not Autonomous Surface Vehicles or Federated Learning.",[]
160,3,0.6,True,"The table compares models related to PromptGC, which may be relevant to long-context LLMs.","['PromptGC', 'Performance comparison']"
160,4,0.7,True,The table compares performance of models in visual question answering.,"['PromptGC', 'Performance comparison']"
160,5,0.1,False,,[]
160,6,0.1,False,"The table focuses on model performance comparisons, not regulatory capture or machine learning ethics.",[]
160,7,0.1,False,,[]
160,8,0.7,True,Table mentions PromptGCN which is a GCN based model.,['PromptGCN']
160,9,0.6,True,The table presents a performance comparison of models relevant to visual tasks.,"['Performance comparison', 'PromptGC']"
160,10,0.1,False,"Table content focuses on model performance comparison in Prompt Generation, not decentralized or FL.",[]
161,1,0.1,False,"The table focuses on performance comparison of prompting models, not graph-based visual question answering.","['Graph structured', 'visual Question Answering']"
161,2,0.1,False,,[]
161,3,0.6,True,The table compares the performance of Promp models.,"['Performance comparison', 'Promp']"
161,4,0.1,False,,[]
161,6,0.1,False,,[]
161,7,0.1,False,,[]
161,9,0.1,False,,[]
161,10,0.1,False,,[]
162,1,0.1,False,"The table focuses on memory consumption in models, not graph structures or visual question answering.","['Graph structured', 'visual Question Answering']"
162,2,0.1,False,,[]
162,3,0.7,True,"The table discusses memory usage of different model layers, potentially relevant to LLMs.","['Memory consumption', 'Layer Models']"
162,4,0.1,False,"The table focuses on memory consumption in deep learning models, not visual question answering applications.",[]
162,5,0.1,False,"The table focuses on memory consumption of models, not fairness or social aspects.",[]
162,6,0.1,False,,[]
162,7,0.6,True,"Table discusses memory usage in different models, which could be related to failure analysis.",['memory consumption']
162,9,0.7,True,"The table compares memory usage of different models, potentially relevant to VQA involving visual understanding.","['Comparison', 'memory consumption']"
162,10,0.1,False,"Table focuses on memory consumption of different model layers, not decentralized or FL concepts.",[]
163,1,0.1,False,"The table focuses on attachment modes for text-to-image generation, not visual question answering with graph structures.","['Graph structured', 'visual Question Answering']"
163,2,0.1,False,"Table focuses on attachment patterns in text for machine learning, not autonomous vehicles or federated learning.",[]
163,3,0.8,True,Table discusses different attachment methods for LLMs.,"['Attachment modes', 'Prompt Attachment Methods']"
163,4,0.7,True,The table discusses different attachment methods for VQA models.,"['Attachment modes', 'Prompt methods']"
163,6,0.1,False,,[]
163,7,0.6,True,"The table discusses various attachment methods for prompts, which could be relevant to failure analysis in segmentation or SAM tasks.","['attachment modes', 'prompt attachment']"
163,8,0.1,False,,[]
163,9,0.75,True,Table discusses attachment methods in a visual context.,"['Attachment patterns', 'Amazon CoBuyPhoto']"
163,10,0.1,False,,[]
164,1,0.1,False,"The table focuses on the performance of models on a specific task, not directly related to visual question answering.","['Graph structured', 'visual Question Answering']"
164,2,0.1,False,,[]
164,3,0.6,True,The table discusses accuracy of graph-based models.,"['ClusterGCN', 'Clust...', 'subgraphs']"
164,4,0.1,False,,[]
164,5,0.1,False,"The table focuses on graph clustering and accuracy metrics, not fairness or social aspects.",[]
164,6,0.1,False,,[]
164,7,0.1,False,,[]
164,8,0.9,True,"Table discusses performance of ClusterGCN, a GCN variant.","['Graph Convolutional Network', 'GCN']"
164,9,0.7,True,Table discusses model performance in visual question answering.,"['ClusterGCN', 'visual Question Answering']"
164,10,0.1,False,,[]
165,1,0.1,False,The table is text-based and lacks visual or graph structure.,"['Graph structured', 'visual Question Answering']"
165,2,0.1,False,,[]
165,3,0.6,True,"Table discusses industry influence on policy, which can be relevant to understanding how LLMs are developed and regulated.",[]
165,4,0.1,False,"The table focuses on industry influence, not visual question answering.",[]
165,5,0.75,True,"The table discusses industry influence on policymakers, which relates to social fairness.","['Influence', 'Policymakers']"
165,6,0.85,True,"Table discusses industry influence on policy, potentially related to regulatory capture in the context of AI/ML.",[]
165,7,0.1,False,"The table focuses on industry influence on policymakers, not segmentation or failure.",[]
165,8,0.1,False,"The table focuses on industry influence, not graph-related concepts.",[]
165,9,0.1,False,"The table provides textual information about industry influence, not visual data.",[]
165,10,0.1,False,"Table focuses on industry influence on policy, not decentralized systems or FL.",[]
166,1,0.1,False,"The table describes mechanisms of industry influence, not visual data or graphs.","['Graph structured', 'visual Question Answering']"
166,2,0.1,False,"Table focuses on industry influence mechanisms, not autonomous vehicles or federated learning.",
166,4,0.1,False,"The table focuses on industry influence mechanisms, not visual question answering applications.",[]
166,5,0.7,True,Table discusses industry influence which can relate to social fairness.,"['industry influence', 'mitigations']"
166,6,0.75,True,"Table discusses mechanisms of industry influence, which could be relevant to regulatory capture in the context of AI/ML.",[]
166,7,0.1,False,"Table focuses on mechanisms of industry influence, not segmentation or failure.",[]
166,8,0.1,False,,[]
166,9,0.1,False,Table lacks visual content.,[]
166,10,0.1,False,,[]
